Scopul somatoscopiei și examenului clinic general este:;Evaluarea posturii doar estetic;Analiza, cercetarea etiologiei și a ecoului general și local al deficienței;Verificarea flexibilității;B  
La studiul aliniamentelor cu firul cu plumb, segmentul exclus la copii este:;Cervical;Toracic;Lombar;A  
Examinarea din spate începe cu:;Măsurarea membrelor inferioare;Marcarea apofizelor spinoase cu creion dermatograf;Aplicarea corsetului;B  
O scolioză este considerată echilibrată dacă:;Firul cu plumb trece lateral de pliul interfesier;Firul cu plumb trece prin pliul interfesier;Există gibozitate lombară;B  
În cazul scoliozei dezechilibrate, firul cu plumb trece:;Prin linia mediană;Lateral de pliul interfesier;Prin vârful scapulei;B  
Un semn caracteristic la scolioza în S este:;Paralelismul între toate liniile anatomice;Paralelism între liniile bispinoasă și bicretă, dar nu cu orizontala CAS;Simetria completă a trunchiului;B  
Asimetria scapulelor se manifestă prin:;Coborârea scapulei de partea concavității;Ascensionarea vârfului scapulei de partea convexității;Îngustarea toracelui;B  
Triunghiul taliei este mai ascuțit și coborât:;De partea concavității;De partea convexității curburii;Pe linia mediană;B  
Asimetria pliurilor subfesier se observă prin:;Coborârea pliului de partea convexității lombare;Ridicarea pliului de partea concavității;Absența pliurilor;A  
Prin somatometrie se poate aprecia:;Înălțimea, greutatea, lungimea membrelor și perimetrele toracice;Rigiditatea vertebrală;Forța musculară exclusivă;A  
Un semn de agravare a scoliozei este:;Creșterea înălțimii bustului;Stagnarea creșterii bustului;Alungirea membrelor inferioare;B  
Gibozitatea costală este semn esențial al:;Scoliozei funcționale;Structuralității scoliozei;Lordozei compensatorii;B  
Mărimea gibozității costale se măsoară prin:;Flexia trunchiului și aplicarea riglelor gradate;Palpare abdominală;Măsurători doar la nivel cervical;A  
În cazul mai multor gibozități, valorile acestora se măsoară:;Doar la cea mai mare;La fiecare, în același mod;Doar la nivel toracic;B  
Indicele de proporționalitate reprezintă raportul dintre:;Lungimea membrelor și perimetrul toracic;Lungimea deviată a coloanei și lungimea în linie dreaptă între aceleași puncte;Înălțimea și greutatea;B  
Un indice de proporționalitate mai mare indică:;Deviație accentuată;Postură corectă;Forță musculară crescută;A  
În scolioza în C, lipsa paralelismului se observă între:;Liniile biacromială, biliacă, bitrohanteriană și orizontala CAS;Pliurile subfesier;Coastele superioare;A  
În scolioza în S, paralelismul există între:;Doar liniile biacromială și biliacă;Toate liniile anatomice;Nicio linie anatomică;A  
Examinarea din profil poate evidenția:;Gibozitate costală posterioară de partea convexității;Alungirea simetrică a trunchiului;Absența oricărei deformări;A  
Proeminența paraspinală lombară apare în:;Scolioza în C;Scolioza în S;Scolioza congenitală;B  
Gibozitățile condro-costale anterioare sunt situate:;De partea convexității;Pe hemitoracele opus, de partea concavității;Pe linia mediană;B  
Examenul cinetic permite:;Doar măsurători antropometrice;Diagnosticul diferențial între atitudinea scoliotică și scolioza structurală;Aprecierea greutății corporale;B  
Un semn de scolioză structurală la flexia trunchiului este:;Dispariția completă a curburii;Apariția gibozităților și accentuarea rotațiilor;Îndreptarea coloanei;B  
Metoda Risser-Ferguson determină unghiul scoliozei prin:;Proiecția apofizelor transversale;Intersecția dreptei din vertebra vârf cu dreptele din vertebrele neutre;Doar măsurători toracice;B  
În metoda Cobb, unghiul scoliozei se formează prin:;Traseul perpendicular pe linia mediană;Intersecția liniilor trasate din vertebrele neutre superioară și inferioară;Înălțarea bazinului;B  
O scolioză ușoară are un unghi:;Sub 30°;Între 30°-50°;Peste 50°;A  
Pentru scoliozele grave, unghiul curburii este:;Sub 30°;Între 30°-50°;Peste 50°;C  
În atitudinile scoliotice, radiologic se observă:;Inflexiune discretă fără alterări morfologice;Modificări severe ale vertebrelor;Fracturi vertebrale;A  
Care este ritmul mediu de creștere al unghiului scoliotic la copil?;1-2 grade pe lună;5-6 grade pe lună;1 grad pe an;A  
Evoluția scoliozei se încheie odată cu:;Atingerea maturității osoase;Împlinirea vârstei de 10 ani;Apariția durerii lombare;A  
La adulți, scolioza poate constitui:;O afecțiune vindecabilă;Factor de risc pentru suferințe vertebrale (artroze, discopatii);O problemă exclusiv estetică;B  
Gravitatea scoliozei, conform Ponseti și Friedman, scade în ordinea:;Toraco-lombare, toracale, lombare;Toracale, toraco-lombare, cervico-toracale, lombare;Cervico-toracale, lombare, toracale;B  
Scoliozele cu unghi sub 30° au evolutivitate:;Ridicată;Scăzută;Necunoscută;B  
În scoliozele cu unghi peste 30° înainte de maturitate osoasă:;Nu există risc de agravare;Aproape toate sunt evolutive;Se stabilizează spontan;B  
Tratamentul ortopedic este indicat în scolioze cu unghi:;Sub 30°;Între 30° și 50°;Peste 50°;B  
În scoliozele cu unghi peste 50°, tratamentul ortopedic:;Este suficient;Se impune asocierea intervenției chirurgicale;Se evită complet;B  
Vârsta de apariție a scoliozei indică:;Durata evoluției și gravitatea prognosticului;Doar sexul afectat;Dezvoltarea mușchilor paravertebrali;A  
Conform Duval Beaupère, agravarea scoliozei crește semnificativ după:;Apariția primelor semne de pubertate;Vârsta de 5 ani;Prima intervenție chirurgicală;A  
În cazul fetelor, agravarea scoliozei crește la pubertate la vârsta de:;5-6 ani;10-11 ani;15-16 ani;B  
Durerea la copil sau adolescent în scolioză sugerează:;Proces tumoral vertebral sau medular;Supratonifierea musculară;Rigiditate vertebrală funcțională;A  
În scoliozele adulte, durerea este de tip:;Neurologic;Mecanic;Inflamator;B  
Tulburările cardiorespiratorii apar semnificativ când unghiul depășește:;40°;60°;80-90°;C  
Tulburările neurologice se observă mai ales în scolioze cu unghi:;Peste 50°;Peste 70°;Peste 100°;C  
Tulburările digestive în scolioză se manifestă prin:;Apetit crescut;Scăderea apetitului, balonări, grețuri;Creșterea masei musculare;B  
Tulburările psihice sunt cauzate în principal de:;Limitarea fizică;Deformațiile estetice;Rigidizarea coloanei;B  
La fete, maturitatea osoasă se atinge în medie la vârsta de:;15 ani;17 ani;19 ani;B  
Un exemplu concret: o scolioză apărută la o fată de 5 ani are o evoluție:;Scurtă de 3 ani;Lungă de aproximativ 12 ani;Maxim 5 ani;B  
Tratamentul scoliozei se aplică numai pe:;Coloana redresată;Coloana rigidă;Trunchiul superior;A  
Mobilizarea fără tonifiere poate duce la:;Îmbunătățirea posturii;Accenturea curburii;Relaxarea musculară;B  
În scolioza în S, curbura dorsală se fixează cu ajutorul:;Membrelor inferioare;Membrelor superioare;Coloanei cervicale;B  
În tratamentul scoliozei, exercițiile statice constau în:;Menținerea unor poziții asimetrice corecte și hipercorective;Mobilizări bruște;Relaxare completă;A  
Membrul superior de partea convexității se fixează în:;Plan anterior;Plan posterior la nivelul liniei umerilor;Poziție inferioară;B  
Membrul inferior de partea convexității se fixează în:;Plan posterior;Plan anterior la nivelul orizontalei bazinului;Plan superior toracic;B  
Tonifierea musculaturii paravertebrale pe partea convexității se realizează prin:;Mișcări excentrice;Mișcări concentrice în cursă internă;Relaxare;B  
În patrupedie cu dispunere asimetrică pe hemicorp în scolioza în C:;Mâna și genunchiul se plasează anterior de partea opusă;Membrele se plasează simetric;Se evită sprijinul pe palme;A  
În atârnat cu priză asimetrică, exercițiile corecte sunt indicate:;Doar la copii;În toate formele de scolioză;În scolioza în C și S;C  
În scolioza în C, îndoirea laterală a trunchiului pentru reducerea curburii se face:;De partea concavității;De partea convexității;Pe linia mediană;B  
Elongația Cotrel constă în:;Întinderea în ax vertical a coloanei;Îndoire laterală forțată;Comprimarea vertebrelor lombare;A  
Exercițiile de respirație în scolioză au ca scop:;Creșterea masei musculare;Corectarea asimetriei hemitoracelor;Reducerea mobilității coloanei;B  
În scolioza în C, mersul corect utilizat este:;Pasul cămilei;Mersul obișnuit al patrupedelor (mână și genunchi opus anterior);Alergare laterală;B  
În scolioza în S, pentru corectare se folosește:;Mersul cu pași rapizi;Pasul cămilei;Mers cu sprijin exclusiv pe partea concavității;B  
Exercițiile de respirație asimetrică se obțin prin:;Flexia trunchiului;Îndoiri laterale de partea convexității și răsuciri de partea concavității;Relaxare pasivă;B  
Metoda Klapp utilizează:;Suspensia în plan vertical;Târârea din poziția pe genunchi cu sprijin pe palme;Înotul exclusiv pe spate;B  
Metoda Klapp are eficiență redusă deoarece:;Menține momentele corective pentru perioade scurte;Este foarte lentă;Produce deformări suplimentare;A  
Corecția pasivă a scoliozei se realizează prin:;Corsete de gips, plastic sau piele care întind, derotează și corectează lateral coloana;Exerciții în poziție verticală;Doar prin masaj;A  
Corecția activă a scoliozei implică:;Exerciții de extensie a membrelor inferioare;Transformarea forțelor de presiune în forțe de tracțiune cu ajutorul membrelor;Tensionarea excesivă a trunchiului;B  
Un exemplu de exercițiu utilitar-aplicativ corectiv este:;Târârea în poziție lordozantă;Transportul unei mingi medicinale pe cap susținută cu mâna de partea concavității;Săritura laterală;B  
În prezent, exercițiile preferate constau în:;Deplasare lentă și menținerea pozițiilor corective prin contracții statice;Mișcări bruște și rapide;Salturi continue;A  
Un obiectiv al tratamentului kinetic este:;Accentuarea curburilor;Stabilizarea potențialului evolutiv;Limitarea mobilității;B  
Exercițiile de redresare activă se realizează:;Doar la saltea;În fața oglinzii;Doar cu ajutorul altcuiva;B  
Exercițiile cu bastoane în scolioza în C implică:;Apucarea simetrică a capetelor;Apucarea asimetrică, cu mâna de partea concavității sus și mâna de partea convexității jos;Ținerea bastonului doar cu o mână;B  
În scolioza în S, exercițiile cu bastonul se execută:;Identic cu scolioza în C;Similar, adaptat la multiple curburi;Doar în poziție culcată;B  
Kinetoterapia se aplică exclusiv în scolioze structurale când:;Unghiul curburii este sub 30°;Curbura depășește 60°;Există durere severă;A  
În scolioza infantilă, kinetoterapia se aplică dacă unghiul curburii este:;Peste 50°;Până la 40°;Exact 30°;B  
În scolioza juvenilă, kinetoterapia se indică dacă:;Curbura nu depășește 30° și nu există semne clinice de evoluție;Curbura depășește 50°;Există rigiditate vertebrală;A  
În scolioza adolescentină, kinetoterapia se aplică:;Doar în faze terminale;Când există maturitate osoasă și curbura nu depășește 50°;Doar postoperator;B  
Durata unei ședințe de reeducare este:;10-15 minute;30-45 minute;2 ore;B  
Exercițiile fizice sunt contraindicate în:;Scolioză de etiologie tuberculoasă (morbul Pott);Scolioză funcțională;Scolioză incipientă;A  
Un sport recomandat în tratamentul scoliozei este:;Înotul, cu evitarea stilurilor ce favorizează cifozarea în scolioze cu gibozitate mare;Culturismul;Boxul;A  
Sporturile care provoacă extensia coloanei sunt:;Baschet și volei;Tenis și scrimă;Canotaj și echitație;A  
Schiul și patinajul contribuie la:;Dezvoltarea scoliozei;Reeducarea echilibrului;Rigidizarea spatelui;B  
Tenisul și scrima sunt indicate doar dacă:;Gestul corector se realizează de partea opusă încurbării;Sunt practicate zilnic;Sunt practicate pe partea convexității;A  
În scolioza patologică, tratamentul este:;Exclusiv medicamentos;Complex: medicamentos, kinetic, ortopedic și/sau chirurgical;Doar prin masaj;B  
Tratamentul ortopedic corect instituie:;Limitarea definitivă a mobilității;Corectarea și menținerea deviației pentru neutralizarea riscului de agravare;Rigidizarea coloanei;B  
În scoliozele juvenile evolutive cu angulație peste 30°, se recomandă:;Doar kinetoterapie;Tratament ortopedic;Ignorarea problemei;B  
Aparatele ortopedice pasive acționează prin:;Tensionarea excesivă a mușchilor;Presiune pe convexitate și tracțiune pentru elongație și derotare;Relaxare pasivă a trunchiului;B  
Aparatul Milwaukee produce:;Compresia vertebrelor;Autoelongare prin sprijin occipital și submentonier și reducerea rotației;Scurtarea trunchiului;B  
Corsetul Milwaukee cuprinde:;Doar trunchiul inferior;Pelvisul, bare de sprijin și pelotă pentru reducerea rotației;Doar partea superioară a toracelui;B  
Corsetul Milwaukee se poartă:;Doar noaptea;Permanent sau intermitent, în funcție de gravitatea curburii;Exclusiv în timpul exercițiilor fizice;B  
Tratamentul chirurgical al scoliozei este indicat:;În funcție de vârsta și localizarea scoliozei;Doar după tratament kinetic;Doar în scolioze infantile;A  
Riscul intervențiilor chirurgicale la vârste mici constă în:;Blocarea creșterii în zona fuzionară;Creșterea excesivă în înălțime;Îmbunătățirea mobilității vertebrale;A  
Blocarea creșterii în zona fuzionară are ca efect:;Limitarea creșterii în înălțime;Alungirea coloanei;Accelerarea dezvoltării musculare;A  
O localizare a scoliozei care reprezintă indicație chirurgicală majoră este:;Lombară;Dorsală;Cervicală;B  
Corsetul ortopedic are rolul de a:;Agrava curbura;Corecta și menține deviația vertebrală;Imobiliza definitiv trunchiul;B  
Aparatele ortopedice pasive realizează corecția deviației prin:;Întinderea și derotarea coloanei, presiune pe convexitate;Forțarea musculaturii abdominale;Comprimarea discurilor intervertebrale;A  
Autoelongarea în aparatul Milwaukee se obține prin:;Sprijin occipital și submentonier;Compresie toracică;Tensiune lombară;A  
Un criteriu important pentru instituirea tratamentului ortopedic este:;Vârsta pacientului;Gravitatea deviației și evoluția acesteia;Culoarea pielii;B  
Tratamentul scoliozei trebuie să fie:;Standardizat pentru toți pacienții;Individualizat în funcție de tipul și forma curburii;Aplicat doar după 18 ani;B  
