Examinarea din spate începe cu:;Marcarea apofizelor spinoase cu creion dermatograf;Aplicarea corsetului;Măsurarea membrelor inferioare;A
O scolioză este considerată echilibrată dacă:;Există gibozitate lombară;Firul cu plumb trece lateral de pliul interfesier;Firul cu plumb trece prin pliul interfesier;C
În cazul scoliozei dezechilibrate, firul cu plumb trece:;Lateral de pliul interfesier;Prin vârful scapulei;Prin linia mediană;A
Un semn caracteristic la scolioza în S este:;Paralelismul între toate liniile anatomice;Paralelism între liniile bispinoasă și bicretă, dar nu cu orizontala CAS;Simetria completă a trunchiului;B
Asimetria scapulelor se manifestă prin:;Îngustarea toracelui;Ascensionarea vârfului scapulei de partea convexității;Coborârea scapulei de partea concavității;B
Triunghiul taliei este mai ascuțit și coborât:;De partea concavității;Pe linia mediană;De partea convexității curburii;C
Asimetria pliurilor subfesier se observă prin:;Ridicarea pliului de partea concavității;Coborârea pliului de partea convexității lombare;Absența pliurilor;B
Prin somatometrie se poate aprecia:;Rigiditatea vertebrală;Forța musculară exclusivă;Înălțimea, greutatea, lungimea membrelor și perimetrele toracice;C
Un semn de agravare a scoliozei este:;Stagnarea creșterii bustului;Alungirea membrelor inferioare;Creșterea înălțimii bustului;A
Gibozitatea costală este semn esențial al:;Lordozei compensatorii;Structuralității scoliozei;Scoliozei funcționale;B
Mărimea gibozității costale se măsoară prin:;Palpare abdominală;Măsurători doar la nivel cervical;Flexia trunchiului și aplicarea riglelor gradate;C
În cazul mai multor gibozități, valorile acestora se măsoară:;La fiecare, în același mod;Doar la nivel toracic;Doar la cea mai mare;A
Indicele de proporționalitate reprezintă raportul dintre:;Înălțimea și greutatea;Lungimea deviată a coloanei și lungimea în linie dreaptă între aceleași puncte;Lungimea membrelor și perimetrul toracic;B
Un indice de proporționalitate mai mare indică:;Deviație accentuată;Postură corectă;Forță musculară crescută;A
În scolioza în C, lipsa paralelismului se observă între:;Pliurile subfesier;Coastele superioare;Liniile biacromială, biliacă, bitrohanteriană și orizontala CAS;C
În scolioza în S, paralelismul există între:;Doar liniile biacromială și biliacă;Nicio linie anatomică;Toate liniile anatomice;A
Examinarea din profil poate evidenția:;Alungirea simetrică a trunchiului;Gibozitate costală posterioară de partea convexității;Absența oricărei deformări;B
Proeminența paraspinală lombară apare în:;Scolioza în C;Scolioza în S;Scolioza congenitală;B
Gibozitățile condro-costale anterioare sunt situate:;Pe linia mediană;Pe hemitoracele opus, de partea concavității;De partea convexității;B
Examenul cinetic permite:;Doar măsurători antropometrice;Aprecierea greutății corporale;Diagnosticul diferențial între atitudinea scoliotică și scolioza structurală;C
Un semn de scolioză structurală la flexia trunchiului este:;Îndreptarea coloanei;Dispariția completă a curburii;Apariția gibozităților și accentuarea rotațiilor;C
Metoda Risser-Ferguson determină unghiul scoliozei prin:;Doar măsurători toracice;Proiecția apofizelor transversale;Intersecția dreptei din vertebra vârf cu dreptele din vertebrele neutre;C
În metoda Cobb, unghiul scoliozei se formează prin:;Înălțarea bazinului;Traseul perpendicular pe linia mediană;Intersecția liniilor trasate din vertebrele neutre superioară și inferioară;C
O scolioză ușoară are un unghi:;Sub 30°;Peste 50°;Între 30°-50°;A
Pentru scoliozele grave, unghiul curburii este:;Între 30°-50°;Sub 30°;Peste 50°;C
În atitudinile scoliotice, radiologic se observă:;Inflexiune discretă fără alterări morfologice;Modificări severe ale vertebrelor;Fracturi vertebrale;A
Care este ritmul mediu de creștere al unghiului scoliotic la copil?;1 grad pe an;1-2 grade pe lună;5-6 grade pe lună;B
Evoluția scoliozei se încheie odată cu:;Apariția durerii lombare;Atingerea maturității osoase;Împlinirea vârstei de 10 ani;B
La adulți, scolioza poate constitui:;O problemă exclusiv estetică;O afecțiune vindecabilă;Factor de risc pentru suferințe vertebrale (artroze, discopatii);C
Gravitatea scoliozei, conform Ponseti și Friedman, scade în ordinea:;Cervico-toracale, lombare, toracale;Toracale, toraco-lombare, cervico-toracale, lombare;Toraco-lombare, toracale, lombare;B
Scoliozele cu unghi sub 30° au evolutivitate:;Ridicată;Necunoscută;Scăzută;C
În scoliozele cu unghi peste 30° înainte de maturitate osoasă:;Aproape toate sunt evolutive;Nu există risc de agravare;Se stabilizează spontan;A
Tratamentul ortopedic este indicat în scolioze cu unghi:;Peste 50°;Sub 30°;Între 30° și 50°;C
În scoliozele cu unghi peste 50°, tratamentul ortopedic:;Se evită complet;Este suficient;Se impune asocierea intervenției chirurgicale;C
Vârsta de apariție a scoliozei indică:;Doar sexul afectat;Durata evoluției și gravitatea prognosticului;Dezvoltarea mușchilor paravertebrali;B
Conform Duval Beaupère, agravarea scoliozei crește semnificativ după:;Apariția primelor semne de pubertate;Vârsta de 5 ani;Prima intervenție chirurgicală;A
În cazul fetelor, agravarea scoliozei crește la pubertate la vârsta de:;15-16 ani;10-11 ani;5-6 ani;B
Durerea la copil sau adolescent în scolioză sugerează:;Proces tumoral vertebral sau medular;Rigiditate vertebrală funcțională;Supratonifierea musculară;A
În scoliozele adulte, durerea este de tip:;Inflamator;Neurologic;Mecanic;C
Tulburările cardiorespiratorii apar semnificativ când unghiul depășește:;60°;80-90°;40°;B
Tulburările neurologice se observă mai ales în scolioze cu unghi:;Peste 50°;Peste 70°;Peste 100°;C
Tulburările digestive în scolioză se manifestă prin:;Apetit crescut;Creșterea masei musculare;Scăderea apetitului, balonări, grețuri;C
Tulburările psihice sunt cauzate în principal de:;Deformațiile estetice;Limitarea fizică;Rigidizarea coloanei;A
La fete, maturitatea osoasă se atinge în medie la vârsta de:;15 ani;17 ani;19 ani;B
Un exemplu concret: o scolioză apărută la o fată de 5 ani are o evoluție:;Maxim 5 ani;Scurtă de 3 ani;Lungă de aproximativ 12 ani;C
Tratamentul scoliozei se aplică numai pe:;Coloana rigidă;Coloana redresată;Trunchiul superior;B
Mobilizarea fără tonifiere poate duce la:;Accenturea curburii;Îmbunătățirea posturii;Relaxarea musculară;A
În scolioza în S, curbura dorsală se fixează cu ajutorul:;Membrelor inferioare;Coloanei cervicale;Membrelor superioare;C
În tratamentul scoliozei, exercițiile statice constau în:;Mobilizări bruște;Relaxare completă;Menținerea unor poziții asimetrice corecte și hipercorective;C
Membrul superior de partea convexității se fixează în:;Poziție inferioară;Plan posterior la nivelul liniei umerilor;Plan anterior;B
Membrul inferior de partea convexității se fixează în:;Plan posterior;Plan anterior la nivelul orizontalei bazinului;Plan superior toracic;B
Tonifierea musculaturii paravertebrale pe partea convexității se realizează prin:;Relaxare;Mișcări concentrice în cursă internă;Mișcări excentrice;B
În patrupedie cu dispunere asimetrică pe hemicorp în scolioza în C:;Se evită sprijinul pe palme;Membrele se plasează simetric;Mâna și genunchiul se plasează anterior de partea opusă;C
În atârnat cu priză asimetrică, exercițiile corecte sunt indicate:;În toate formele de scolioză;În scolioza în C și S;Doar la copii;B
În scolioza în C, îndoirea laterală a trunchiului pentru reducerea curburii se face:;De partea convexității;Pe linia mediană;De partea concavității;A
Elongația Cotrel constă în:;Comprimarea vertebrelor lombare;Întinderea în ax vertical a coloanei;Îndoire laterală forțată;B
Exercițiile de respirație în scolioză au ca scop:;Corectarea asimetriei hemitoracelor;Reducerea mobilității coloanei;Creșterea masei musculare;A
În scolioza în C, mersul corect utilizat este:;Alergare laterală;Pasul cămilei;Mersul obișnuit al patrupedelor (mână și genunchi opus anterior);C
În scolioza în S, pentru corectare se folosește:;Pasul cămilei;Mers cu sprijin exclusiv pe partea concavității;Mersul cu pași rapizi;A
Exercițiile de respirație asimetrică se obțin prin:;Îndoiri laterale de partea convexității și răsuciri de partea concavității;Flexia trunchiului;Relaxare pasivă;A
Metoda Klapp utilizează:;Suspensia în plan vertical;Târârea din poziția pe genunchi cu sprijin pe palme;Înotul exclusiv pe spate;B
Metoda Klapp are eficiență redusă deoarece:;Este foarte lentă;Menține momentele corective pentru perioade scurte;Produce deformări suplimentare;B
Corecția pasivă a scoliozei se realizează prin:;Corsete de gips, plastic sau piele care întind, derotează și corectează lateral coloana;Exerciții în poziție verticală;Doar prin masaj;A
Corecția activă a scoliozei implică:;Exerciții de extensie a membrelor inferioare;Transformarea forțelor de presiune în forțe de tracțiune cu ajutorul membrelor;Tensionarea excesivă a trunchiului;B
Un exemplu de exercițiu utilitar-aplicativ corectiv este:;Săritura laterală;Târârea în poziție lordozantă;Transportul unei mingi medicinale pe cap susținută cu mâna de partea concavității;C
În prezent, exercițiile preferate constau în:;Mișcări bruște și rapide;Salturi continue;Deplasare lentă și menținerea pozițiilor corective prin contracții statice;C
Un obiectiv al tratamentului kinetic este:;Limitarea mobilității;Accentuarea curburilor;Stabilizarea potențialului evolutiv;C
Exercițiile de redresare activă se realizează:;Doar cu ajutorul altcuiva;Doar la saltea;În fața oglinzii;C
Exercițiile cu bastoane în scolioza în C implică:;Apucarea simetrică a capetelor;Ținerea bastonului doar cu o mână;Apucarea asimetrică, cu mâna de partea concavității sus și mâna de partea convexității jos;C
În scolioza în S, exercițiile cu bastonul se execută:;Identic cu scolioza în C;Doar în poziție culcată;Similar, adaptat la multiple curburi;C
Kinetoterapia se aplică exclusiv în scolioze structurale când:;Curbura depășește 60°;Există durere severă;Unghiul curburii este sub 30°;C
În scolioza infantilă, kinetoterapia se aplică dacă unghiul curburii este:;Exact 30°;Peste 50°;Până la 40°;C
În scolioza juvenilă, kinetoterapia se indică dacă:;Curbura nu depășește 30° și nu există semne clinice de evoluție;Există rigiditate vertebrală;Curbura depășește 50°;A
În scolioza adolescentină, kinetoterapia se aplică:;Doar postoperator;Când există maturitate osoasă și curbura nu depășește 50°;Doar în faze terminale;B
Durata unei ședințe de reeducare este:;10-15 minute;2 ore;30-45 minute;C
Exercițiile fizice sunt contraindicate în:;Scolioză de etiologie tuberculoasă (morbul Pott);Scolioză incipientă;Scolioză funcțională;A
Un sport recomandat în tratamentul scoliozei este:;Înotul, cu evitarea stilurilor ce favorizează cifozarea în scolioze cu gibozitate mare;Culturismul;Boxul;A
Sporturile care provoacă extensia coloanei sunt:;Tenis și scrimă;Canotaj și echitație;Baschet și volei;C
Schiul și patinajul contribuie la:;Dezvoltarea scoliozei;Rigidizarea spatelui;Reeducarea echilibrului;C
Tenisul și scrima sunt indicate doar dacă:;Sunt practicate pe partea convexității;Sunt practicate zilnic;Gestul corector se realizează de partea opusă încurbării;C
În scolioza patologică, tratamentul este:;Complex: medicamentos, kinetic, ortopedic și/sau chirurgical;Exclusiv medicamentos;Doar prin masaj;A
Tratamentul ortopedic corect instituie:;Rigidizarea coloanei;Limitarea definitivă a mobilității;Corectarea și menținerea deviației pentru neutralizarea riscului de agravare;C
În scoliozele juvenile evolutive cu angulație peste 30°, se recomandă:;Doar kinetoterapie;Tratament ortopedic;Ignorarea problemei;B
Aparatele ortopedice pasive acționează prin:;Tensionarea excesivă a mușchilor;Presiune pe convexitate și tracțiune pentru elongație și derotare;Relaxare pasivă a trunchiului;B
Aparatul Milwaukee produce:;Scurtarea trunchiului;Autoelongare prin sprijin occipital și submentonier și reducerea rotației;Compresia vertebrelor;B
Corsetul Milwaukee cuprinde:;Doar trunchiul inferior;Doar partea superioară a toracelui;Pelvisul, bare de sprijin și pelotă pentru reducerea rotației;C
Corsetul Milwaukee se poartă:;Permanent sau intermitent, în funcție de gravitatea curburii;Exclusiv în timpul exercițiilor fizice;Doar noaptea;A
Tratamentul chirurgical al scoliozei este indicat:;Doar în scolioze infantile;Doar după tratament kinetic;În funcție de vârsta și localizarea scoliozei;C
Riscul intervențiilor chirurgicale la vârste mici constă în:;Creșterea excesivă în înălțime;Blocarea creșterii în zona fuzionară;Îmbunătățirea mobilității vertebrale;B
Blocarea creșterii în zona fuzionară are ca efect:;Limitarea creșterii în înălțime;Alungirea coloanei;Accelerarea dezvoltării musculare;A
O localizare a scoliozei care reprezintă indicație chirurgicală majoră este:;Lombară;Dorsală;Cervicală;B
Corsetul ortopedic are rolul de a:;Imobiliza definitiv trunchiul;Corecta și menține deviația vertebrală;Agrava curbura;B
Aparatele ortopedice pasive realizează corecția deviației prin:;Întinderea și derotarea coloanei, presiune pe convexitate;Forțarea musculaturii abdominale;Comprimarea discurilor intervertebrale;A
Autoelongarea în aparatul Milwaukee se obține prin:;Sprijin occipital și submentonier;Compresie toracică;Tensiune lombară;A
Un criteriu important pentru instituirea tratamentului ortopedic este:;Culoarea pielii;Gravitatea deviației și evoluția acesteia;Vârsta pacientului;B
Tratamentul scoliozei trebuie să fie:;Aplicat doar după 18 ani;Individualizat în funcție de tipul și forma curburii;Standardizat pentru toți pacienții;B
