Postura corectă în poziția așezat pe scaun se realizează:;cu sprijin doar pe marginea scaunului;cu trunchiul complet înclinat anterior;cu menținerea unui contact permanent al spatelui cu spătarul până la nivelul spinelor scapulelor;C
Se evită menținerea îndelungată a poziției așezat pe:;un scaun cu sprijin lombar;un scaun cu spătar drept;un fotoliu sau scaun inadecvat înălțimii subiectului;C
Înălțimea mesei de lucru trebuie să ajungă la:;nivelul genunchilor;nivelul pieptului;nivelul coatelor;B
În poziția corectă la masa de lucru, antebrațele se sprijină:;pe coapse;pe masă;pe spătar;B
În poziția decubit dorsal, patul trebuie să fie:;înclinat anterior;tare;foarte moale;B
În poziția decubit dorsal corectă, șoldurile și genunchii sunt:;perfect extinși;flectați complet;depărtați;A
În ortostatism corect, se menține:;capul complet flectat;apropierea maximă între genunchi;o distanță maximă între pubis și apendicele xifoid;C
Profilaxia secundară a deviațiilor vertebrale presupune:;corectarea posturii deja afectate;antrenament sportiv intens;prevenirea apariției deviațiilor;A
Profilaxia terțiară are ca scop:;evitarea agravării deviațiilor deja existente;corectarea completă prin medicamente;prevenirea apariției deviațiilor;A
Printre complicațiile deviațiilor vertebrale se află:;îmbunătățirea capacității respiratorii;creșterea mobilității coloanei;insuficiența respiratorie;C
Deviațiile vertebrale favorizează apariția:;diabetului;fracturilor osoase;bronșitelor și tuberculozei pulmonare;C
În deviațiile vertebrale pot apărea:;hipertrofie musculară;cardiopatie ischemică;fracturi costale;B
Măsurarea amplitudinii articulare se realizează:;doar prin inspecție vizuală;cu ajutorul goniometriei și inclinometriei manuale;exclusiv prin radiografie;B
Amplitudinea maximă de mișcare poate fi atinsă:;numai activ;activ sau pasiv;numai pasiv;B
Amplitudinea pasivă este:;superioară celei active;inferioară celei active;egală cu cea activă;A
Metoda goniometrică este:;greoaie și dificilă;facilă, reproductibilă, bazată pe repere anatomice ușor identificabile;exclusiv estimativă;B
Goniometrul se plasează:;pe planul frontal;orizontal, indiferent de articulație;în planul mișcării;C
Axul goniometrului se poziționează:;pe segmentul opus;în axul biomecanic al mișcării;pe planul coronal;B
Brațul fix al goniometrului se aplică:;pe zona adiacentă;pe segmentul mobil;pe segmentul de referință;C
Brațul mobil al goniometrului se aplică:;pe segmentul de referință;pe segmentul mobil, însoțind mișcarea;pe planul de sprijin;B
Mobilizările pentru testare pot fi:;doar pasive;active sau pasive;doar active;B
În mobilizările active, subiectul execută mișcarea:;fără deplasarea brațului mobil;în amplitudinea posibilă, în timp ce kinetoterapeutul deplasează brațul mobil;numai pasiv;B
Valorile măsurătorilor se exprimă:;în grade de la 0-180°;în secunde;în centimetri;A
Înclinometrul mecanic indică:;doar înclinarea;doar verticala;atât verticala, cât și înclinarea;C
Precizia înclinometrului mecanic este:;de ordinul a 2°;de ordinul a 10°;de ordinul a 0,5°;A
Înclinometrul se compune din:;bază, cadran cu scară, ac indicator;scară și nivelă;bază și mâner;A
Prin fixarea brațelor telescopice pe înclinometru, acesta se transformă în:;aparat de forță;goniometru cu braț;nivelă de precizie;B
Inclinometrul digital are avantajul:;înregistrării electronice a valorilor;măsurătorii exclusiv vizuale;utilizării doar în laborator;A
Transmitatorul wireless al inclinometrului digital permite:;control vocal;alimentare prin energie solară;conectarea la computer;C
Datele măsurate cu inclinometrul pot fi afișate:;doar numeric;exclusiv audio;sub formă de diagrame;C
Dinamometria izokinetică asigură:;desfășurarea mișcării cu o viteză constantă și menținerea constantă a forței musculare pe parcursul întregii mișcări;evaluarea doar vizuală a mișcării;efectuarea mișcării doar cu viteză variabilă;A
Dinamometrul izokinetic opune:;rezistență constantă indiferent de efort;o rezistență variabilă, adaptată permanent (autoadaptabilă) forței dezvoltate;rezistență doar la finalul mișcării;B
Dinamometrul izokinetic a fost conceput la solicitarea:;specialiștilor de la NASA;Comitetului Olimpic;Ministerului Sănătății;A
Dinamometrul izokinetic a fost utilizat pentru:;măsurarea greutății corporale;evaluarea atrofiei musculare a astronauților;evaluarea ritmului cardiac;B
Un avantaj al dinamometrului izokinetic este:;blocarea articulației;limitarea mișcării;mișcarea uniformă cu condiția menținerii direcției corecte;C
Exercițiile cu rezistență pot utiliza:;exclusiv greutăți fixe;doar aparate electrice;greutăți, benzi elastice, arcuri, apa, forța pacientului;C
Creșterea rezistenței musculare se obține prin:;utilizarea acelorași tipuri de rezistență;evitarea utilizării rezistenței;schimbarea constantă a rezistenței;A
Exercițiile recomandate într-un program trebuie să antreneze:;exclusiv trunchiul;doar membrele inferioare;același segment din poziții diferite;C
Exercițiul maximal scurt (EMS) reprezintă:;un exercițiu cu repetări multiple;un exercițiu cu intensitate maximă de scurtă durată;un exercițiu de relaxare;B
Tehnica De Lorme Watkins constă în:;exerciții de stretching;exerciții rezistive progresive;exerciții pasive;B
Tehnica Oxford constă în:;exerciții aerobice;exerciții izometrice;exerciții rezistive regresive;C
Cea mai eficientă tehnică de progresie este:;tehnica EMS;tehnica DAPRE;tehnica Oxford;B
Tehnica DAPRE permite:;exerciții doar pasive;adaptarea zilnică a rezistenței și vitezei de execuție;menținerea aceleiași intensități;B
Exercițiile de tip DAPRE pot antrena:;exclusiv mobilitatea;doar forța anaerobă;forța aerobică și anaerobă;C
Măsurarea amplitudinii articulare se face prin:;examen clinic general;radiografie obligatorie;goniometrie și inclinometrie;C
Amplitudinea maximă de mișcare se obține:;numai activ;activ sau pasiv;numai pasiv;B
Amplitudinea pasivă este:;superioară celei active;egală cu cea activă;inferioară celei active;A
Goniometrul se plasează:;în planul mișcării;pe planul frontal;orizontal, indiferent de articulație;A
Brațul fix al goniometrului se aplică:;pe articulația opusă;pe segmentul de referință;pe segmentul mobil;B
Brațul mobil al goniometrului se aplică:;pe segmentul de referință;în afara segmentelor;pe segmentul mobil, însoțind mișcarea;C
Mobilizările pentru testare pot fi:;doar pasive;active sau pasive;doar active;B
Valorile obținute la măsurători se exprimă:;în centimetri;în kilograme;în grade de la 0-180°;C
Inclinometrul mecanic indică:;atât verticala, cât și înclinarea;doar înclinarea;doar verticala;A
Precizia inclinometrului mecanic este:;de ordinul a 2°;de ordinul a 0,5°;de ordinul a 10°;A
Prin fixarea brațelor telescopice pe inclinometru, acesta se transformă în:;aparat de forță;goniometru cu braț;riglă de măsurat;B
Transmitatorul wireless al inclinometrului digital permite:;alimentare cu energie solară;conectarea la computer;control vocal;B
Datele măsurate de inclinometru pot fi afișate:;sub formă de diagrame;doar numeric;exclusiv audio;A
Învățarea motrică este:;un reflex înnăscut;un set de procese asociate exersării și experienței;un proces teoretic;B
Învățarea motrică conduce la:;scăderea masei musculare;schimbări relativ permanente în comportamentul motric;modificări temporare;B
Învățarea motrică determină:;modificări la nivel celular în sistemul nervos;atrofierea musculaturii;modificarea structurii osoase;A
Goniometria constă în:;măsurarea unghiurilor articulare în raport cu reperele anatomice;exerciții de tonifiere;testarea echilibrului;A
Inclinometrul mecanic indică:;atât verticala, cât și înclinarea;doar verticala;doar înclinarea;A
Precizia inclinometrului mecanic este:;de ordinul a 0,5°;de ordinul a 10°;de ordinul a 2°;C
Baza inclinometrului are rolul de a:;conferi stabilitate;limita mișcarea;permite rotația liberă;A
Cele două coloane culisante ale bazei permit:;măsurarea greutății;măsurarea forței musculare;măsurarea amplitudinii de mișcare în articulații mici;C
Prin fixarea unui braț telescopic pe fiecare parte a bazei, inclinometrul se transformă:;într-un goniometru cu braț;în dinamometru;în aparat de forță;A
Comparativ cu goniometria, inclinometria este:;mai rapidă, mai simplă, mai precisă;utilizată doar la nivelul trunchiului;mai dificilă și imprecisă;A
Inclinometrul digital poate înregistra valorile:;doar manual;electronic, cu senzori și ecrane de afișare;numai vizual;B
Transmitatorul wireless al inclinometrului digital permite:;utilizarea exclusivă în laborator;alimentarea exclusiv prin baterii externe;conectarea la computer;C
Dublul inclinometru măsoară:;simultan amplitudinea unei mișcări pereche;forța musculară;doar un singur sens de mișcare;A
